mechanism, data size, buffer/package size, rep num, Transfer time,
pipe,5242880,4096,4,2172,
pipe,5242880,4096,5,2440,
pipe,5242880,4096,6,2317,
pipe,5242880,4096,7,2092,
pipe,5242880,4096,8,2232,
pipe,5242880,4096,9,2251,
pipe,5242880,4096,10,2261,
pipe,5242880,16384,1,2160,
pipe,5242880,16384,2,2109,
pipe,5242880,16384,3,2074,
pipe,5242880,16384,4,2115,
pipe,5242880,16384,5,2112,
pipe,5242880,16384,6,2023,
pipe,5242880,16384,7,2155,
pipe,5242880,16384,8,2116,
pipe,5242880,16384,9,2137,
pipe,5242880,16384,10,2186,
pipe,5242880,65536,1,2243,
pipe,5242880,65536,2,2303,
pipe,5242880,65536,3,2287,
pipe,5242880,65536,4,2395,
pipe,5242880,65536,5,2307,
pipe,5242880,65536,6,2299,
pipe,5242880,65536,7,2327,
pipe,5242880,65536,8,2205,
pipe,5242880,65536,9,2181,
pipe,5242880,65536,10,2214,
pipe,5767168,4,1,312061,
pipe,5767168,4,2,233129,
pipe,5767168,4,3,370194,
pipe,5767168,4,4,361940,
pipe,5767168,4,5,336641,
pipe,5767168,4,6,388043,
pipe,5767168,4,7,392367,
pipe,5767168,4,8,410105,
pipe,5767168,4,9,246877,
pipe,5767168,4,10,340560,
pipe,5767168,16,1,72731,
pipe,5767168,16,2,56717,
pipe,5767168,16,3,87319,
pipe,5767168,16,4,68476,
pipe,5767168,16,5,75637,
pipe,5767168,16,6,57141,
pipe,5767168,16,7,69111,
pipe,5767168,16,8,82631,
pipe,5767168,16,9,74361,
pipe,5767168,16,10,70017,
pipe,5767168,64,1,16041,
pipe,5767168,64,2,19812,
pipe,5767168,64,3,19045,
pipe,5767168,64,4,20992,
pipe,5767168,64,5,20651,
pipe,5767168,64,6,26271,
pipe,5767168,64,7,16565,
pipe,5767168,64,8,17306,
pipe,5767168,64,9,18030,
pipe,5767168,64,10,15544,
pipe,5767168,256,1,6672,
pipe,5767168,256,2,5586,
pipe,5767168,256,3,6667,
pipe,5767168,256,4,6386,
pipe,5767168,256,5,6072,
pipe,5767168,256,6,5422,
pipe,5767168,256,7,5255,
pipe,5767168,256,8,5734,
pipe,5767168,256,9,5190,
pipe,5767168,256,10,5509,
pipe,5767168,1024,1,4420,
pipe,5767168,1024,2,4581,
pipe,5767168,1024,3,4393,
pipe,5767168,1024,4,4299,
pipe,5767168,1024,5,4519,
pipe,5767168,1024,6,4636,
pipe,5767168,1024,7,4498,
pipe,5767168,1024,8,4431,
pipe,5767168,1024,9,4438,
pipe,5767168,1024,10,4627,
